"","seed","up_fdr","down_fdr","up_complement_OR","up_complement_P","down_synGO_OR","down_synGO_P"
"97","NUMBL",5354,4912,0.513818118967031,0.184740876619426,0.831592349500706,0.0301977933149347
"98","EBI3",748,159,23.1889685017482,8.25367112310027e-16,1.24883997341703,0.541707608856142
"99","CCDC94",2671,1742,0.21021637800687,0.123021104775066,1.72831039929338,4.43639484710849e-07
"100","SHD",3247,2809,0.934936315395384,1,1.0057016971592,0.959662335900588
"101","TBCB",3170,1772,0.17345048718562,0.0560279960298809,1.48468393963984,0.000466203255455882
"102","FSD1",5015,4627,0.434557027403886,0.119377271935834,0.771959414607321,0.00309998456908674
"103","POLR2I",2243,1216,0.804658698434224,1,1.71177185704979,2.77415721277887e-05
"104","CLIP3",5697,5300,0.47480529882987,0.136009331042539,0.842245489017167,0.0352644600485677
"105","ZFR2",4790,4208,0.590499888765067,0.324450915624055,1.02585797226571,0.765374006810648
"106","SLC1A5",2173,1628,21.9367111736856,1.24647124255523e-20,3.65371635658393,1.04129676565931e-42
"107","PRKD2",198,141,0,1,3.48672701374477,1.79313924670956e-05
"108","TJP3",53,53,0,1,4.20828542308502,0.00128771036769618
"109","APLP1",4158,3948,0.259085726386778,0.0552374353751707,1.00839610137956,0.930273850988703
"110","CACTIN",3616,2868,0.470419416442292,0.266246861703118,2.39115393597509,1.08241660400488e-25
"111","CCDC9",1468,1909,0,0.173905323247375,2.53310791452395,3.52263040255696e-22
"112","HNRNPUL1",3680,3927,0.809125302925335,0.826424307456055,1.24097095874295,0.0096405670586186
"113","FZR1",4755,4549,0.463781756431386,0.164247672076079,1.29450922590115,0.00107647989911303
"114","BBC3",1769,1342,0.676420238718858,1,1.12915860099312,0.356493247941218
"115","TGFB1",2356,2372,9.08421905629867,1.12762409532406e-10,2.18879525034621,5.92355825523672e-18
"116","DENND3",1538,1130,9.76959882683417,9.28513833237137e-10,1.1182055696684,0.44126461918882
"117","ATP5SL",2996,2197,0,0.0127495873536593,0.893118756522951,0.36653414084957
"118","PLIN3",4433,5003,9.65687719485704,1.63588224313395e-12,4.66167519516059,8.48307738076227e-120
"119","MYH14",2688,3438,0.208731538734626,0.123538886304176,2.11132357966805,6.03932880940296e-21
"120","MRPL4",4701,4243,0.60442056608768,0.42194807037261,0.86027247500381,0.0973707783092891
"121","SIGLEC8",1714,1012,10.6004972625383,4.67418741615947e-11,2.41922514062334,3.38070450559835e-12
"122","RPS19",2646,2152,7.24532745312072,6.96994697356504e-09,5.42272738540133,1.92402139871621e-99
"123","GLTSCR2",1944,1762,0,0.0732095352349932,3.98432459296761,5.66468589486014e-53
"124","NKG7",95,11,29.5663917348281,1.75699494899762e-05,0,1
"125","ICAM5",5927,4626,0.556353193918608,0.202999185707825,0.796566093522599,0.00962988870218888
"126","ETFB",2449,1665,0,0.0305806121947375,2.72788482565435,8.66198543613709e-24
"127","CD33",736,135,19.2179602635246,2.96465784427047e-13,1.09524050078715,0.825143480459544
"128","BABAM1",4706,2737,0.108751853411662,0.00415857965293609,1.0797195471789,0.442791772747065
"129","TYK2",3168,3050,0.963056021924125,1,3.14754497073372,1.79774438185864e-49
"130","CDC37",3913,2711,0.278294751845412,0.080854536965393,0.851091816724835,0.150155650917695
"131","NAPA",5668,4539,0.589170490079075,0.267034979531254,0.84137502328355,0.0471126238207447
"132","RABAC1",3293,2085,0.340161190870923,0.162257368221858,1.45020339612819,0.000406501916794827
"133","ATP1A3",5867,5418,0.355805277818851,0.0418621614355888,0.791051179492658,0.00418657800482956
"134","MEIS3",4282,3488,0.676192163248612,0.535093281992583,1.01602924981477,0.853839843016186
"135","PTPRS",5628,5370,0.274402379347424,0.0228698516217738,0.906820579970005,0.229111169331313
"136","CNFN",1,0,0,1,0,1
"137","MEGF8",5670,5617,0.372011166555977,0.0603269612425153,0.887497186991763,0.136524665504561
"138","KDELR1",3184,3460,1.66716931832793,0.234542708921145,1.13148661400709,0.165499851326569
"139","CYTH2",3074,1566,0,0.00767312410385586,0.969060359497293,0.894972020617035
"140","GRWD1",2703,1566,0.207522769452295,0.124019122849196,1.07393905626914,0.553008611102354
"141","GRIN2D",3848,3235,0.597926985445487,0.393244198097833,0.930147387871171,0.475924467141339
"142","SYNGR4",2,0,0,1,0,1
"143","CLEC11A",1958,1535,0,0.0735711301675251,2.43437251217443,5.39538246755216e-17
"144","CCDC114",1,0,0,1,0,1
"145","CARD8",4924,5474,6.89314698858208,1.33630078607753e-09,4.06564594223343,4.58315471484374e-101
"146","LIG1",2424,1559,0.739131402700062,0.794532745828884,2.68866751454896,7.13693691550531e-22
"147","ZNF175",3427,3186,0.324892200698606,0.114070447239307,2.37303743083315,4.07638912401638e-27
"148","PLA2G4C",2303,2555,0.782403488124406,1,6.4175193712421,2.69736128769041e-138
"149","SIGLEC5",1,0,0,1,0,1
"150","HAS1",3002,2186,0.1842620950359,0.0857208788430911,0.873327567773954,0.282322500747883
"151","RAB3D",4391,4922,0.242732818338516,0.0371799676070179,0.996662159952029,1
"152","DBP",2159,2067,0.839436893061645,1,1.1897659927321,0.116902362558552
"153","TMEM205",3499,2151,0.317276444673188,0.113712486512443,1.75221199164763,1.39478284074588e-08
"154","CAPS",3257,3016,1.38076474480918,0.481769008292982,5.63521025960246,6.30405262216272e-127
"155","DKFZP761J1410",5456,4953,0.619005190193076,0.345995565270191,0.799253058225685,0.00826773875558792
"156","RASIP1",1364,454,0,0.171171827741301,0.914208632557042,0.811073638622984
"157","THEG",189,119,0,1,2.41189520852928,0.0094100771541673
"158","BCAT2",3167,3160,0.963403805160435,1,3.47979181599745,4.60288807625906e-61
"159","MIER2",5053,4684,0.430277719175173,0.119235795482163,1.08276632614537,0.326644230236814
"160","PLEKHA4",952,505,19.8572830859474,2.23065033903433e-15,3.1090439114207,4.14602473293989e-12
"161","PPP2R1A",5845,5015,0.459340621723335,0.0998152213466569,0.741053914746374,0.000453523697562493
"162","TNPO2",5426,5390,0.505431870801787,0.184494287568735,0.902397145244141,0.201250477536787
"163","WDR83OS",2497,1388,0.715229197291023,0.79465174126854,2.36174557941769,1.36624488887066e-14
"164","CACNG7",4765,4950,0.879794198327728,1,1.16813691028871,0.0454098004791274
"165","GCDH",2475,2210,2.5674841699422,0.0166825512654521,5.29637576864038,1.04128029851341e-97
"166","LILRB5",714,409,14.2214781518894,9.878285534189e-10,2.84051718876347,1.54512628357293e-08
"167","DNASE2",2297,2524,4.09403604575893,0.000217744610675931,5.06397162081283,3.81118499139028e-99
"168","MAST1",5490,5546,0.497836506932257,0.185001618069704,0.896805703111703,0.17949173416964
"169","LENG1",1925,1141,0.301227511709792,0.370521426210884,3.54738572392865,1.34876414559079e-30
"170","PRPF31",2555,1526,0,0.0192344316909308,0.770611726057578,0.0823840846022336
"171","TFPT",1932,920,0,0.0729806102906083,1.04476337758905,0.798526832716031
"172","JAK3",2705,2330,7.78430291369436,1.32280301449786e-09,0.988409830245068,0.956214297115742
"173","RPL18A",2565,1849,7.5047560062981,4.12880380880574e-09,2.96309131240732,6.47539686863501e-31
"174","SLC5A5",140,8,9.24983322118027,0.0219821747012985,3.3642690824415,0.28317588991282
"175","KCNN1",4475,4635,0.499567091405779,0.222906489713894,0.948128333559616,0.538454033911777
"176","ARRDC2",2719,2696,5.2352126243259,2.59759913747191e-06,5.56491304938767,9.48737139492189e-118
"177","PIK3R2",4119,3937,0.403097538212097,0.140809036530105,0.951494736852994,0.59930609514241
"178","RAB3A",5592,5029,0.486274274988162,0.13676574710472,0.789685712553866,0.00533957766107652
"179","PDE4C",4490,3660,0.638904326827452,0.420250291474669,0.99116428380856,0.963993012566396
"180","ISYNA1",3125,2428,0.176175371868259,0.055621777862475,1.11964603903929,0.280338906389263
"181","ELL",3571,2762,0.652759753093126,0.509360730415849,1.38784189767002,0.000516766596514158
"182","CRTC1",4246,4718,0.683659740462045,0.535096030808977,0.998366333843398,1
"183","KMT2B",4478,4162,0.364768948481675,0.100581985896148,1.09232974440571,0.284638438856342
"184","COPE",3008,2012,0.580467220110215,0.474878873141594,2.0285756430314,6.63079185811846e-13
"185","DDX49",3548,2024,0.152293273159105,0.0244564812679032,1.54671994444132,2.98767501226317e-05
"186","ETV2",6,0,0,1,0,1
"187","ATP4A",300,220,0,1,2.51385152127567,0.000380464666307025
"188","ARMC6",4810,3456,0.587326824188048,0.32427434487427,0.892392759808926,0.247765208233756
"189","TMEM147",2354,2014,1.04466927630777,0.791604055009897,3.1755742923489,5.78596231311196e-38
"190","MAG",2487,2833,3.32697272990547,0.00169926251730825,3.91339328008349,1.48780300667144e-70
