Gene	Set
MAP3K8	C4A-positive-PEC
PPIF	C4A-positive-PEC
RGS9	C4A-positive-PEC
RNF43	C4A-positive-PEC
PFN1	C4A-positive-PEC
SMARCD2	C4A-positive-PEC
SYNGR2	C4A-positive-PEC
LGALS3BP	C4A-positive-PEC
CCL2	C4A-positive-PEC
DHX58	C4A-positive-PEC
NAGLU	C4A-positive-PEC
ABI3	C4A-positive-PEC
SMURF2	C4A-positive-PEC
SLC9A3R1	C4A-positive-PEC
PMP22	C4A-positive-PEC
RAB34	C4A-positive-PEC
MANBA	C4A-positive-PEC
CPE	C4A-positive-PEC
WFS1	C4A-positive-PEC
SOD3	C4A-positive-PEC
LRP2BP	C4A-positive-PEC
CTSC	C4A-positive-PEC
VWA5A	C4A-positive-PEC
UNC93B1	C4A-positive-PEC
MS4A6A	C4A-positive-PEC
MS4A4A	C4A-positive-PEC
SLC1A2	C4A-positive-PEC
SLC15A3	C4A-positive-PEC
CD81	C4A-positive-PEC
TCIRG1	C4A-positive-PEC
HPS5	C4A-positive-PEC
VWF	C4A-positive-PEC
CD69	C4A-positive-PEC
CLEC2B	C4A-positive-PEC
SLC11A2	C4A-positive-PEC
BIN2	C4A-positive-PEC
ACSS3	C4A-positive-PEC
TENC1	C4A-positive-PEC
ELK3	C4A-positive-PEC
ALDH2	C4A-positive-PEC
LTBR	C4A-positive-PEC
OAS3	C4A-positive-PEC
OAS2	C4A-positive-PEC
MGP	C4A-positive-PEC
ARHGDIB	C4A-positive-PEC
NUP107	C4A-positive-PEC
CHPT1	C4A-positive-PEC
PTPN6	C4A-positive-PEC
LPCAT3	C4A-positive-PEC
RFX4	C4A-positive-PEC
DSE	C4A-positive-PEC
GCNT2	C4A-positive-PEC
MCM9	C4A-positive-PEC
TPD52L1	C4A-positive-PEC
MCM3	C4A-positive-PEC
VNN2	C4A-positive-PEC
B3GAT2	C4A-positive-PEC
NR2E1	C4A-positive-PEC
TRIM38	C4A-positive-PEC
QKI	C4A-positive-PEC
MDFI	C4A-positive-PEC
TFEB	C4A-positive-PEC
LY86	C4A-positive-PEC
ERBB2IP	C4A-positive-PEC
C7	C4A-positive-PEC
SPARC	C4A-positive-PEC
PCDHB5	C4A-positive-PEC
PCDHB7	C4A-positive-PEC
PCDHB15	C4A-positive-PEC
LMNB1	C4A-positive-PEC
LIFR	C4A-positive-PEC
DPYSL3	C4A-positive-PEC
ATP6V0E1	C4A-positive-PEC
EHHADH	C4A-positive-PEC
SMC4	C4A-positive-PEC
BCL6	C4A-positive-PEC
NPHP3	C4A-positive-PEC
CD86	C4A-positive-PEC
XRN1	C4A-positive-PEC
KAT2B	C4A-positive-PEC
PFKFB4	C4A-positive-PEC
HES1	C4A-positive-PEC
GNAI2	C4A-positive-PEC
HYAL1	C4A-positive-PEC
PLSCR4	C4A-positive-PEC
MAPKAPK3	C4A-positive-PEC
ARHGEF26	C4A-positive-PEC
NKTR	C4A-positive-PEC
CLCN2	C4A-positive-PEC
MOB1A	C4A-positive-PEC
RTKN	C4A-positive-PEC
SLC35F5	C4A-positive-PEC
STEAP3	C4A-positive-PEC
CYTIP	C4A-positive-PEC
TANC1	C4A-positive-PEC
IFIH1	C4A-positive-PEC
TTC31	C4A-positive-PEC
LOXL3	C4A-positive-PEC
DOK1	C4A-positive-PEC
EFEMP1	C4A-positive-PEC
IGFBP5	C4A-positive-PEC
EFHD1	C4A-positive-PEC
KCNJ13	C4A-positive-PEC
GNLY	C4A-positive-PEC
IL1R2	C4A-positive-PEC
IL1R1	C4A-positive-PEC
IL1RL1	C4A-positive-PEC
IL18R1	C4A-positive-PEC
IL18RAP	C4A-positive-PEC
PRKD3	C4A-positive-PEC
DARS	C4A-positive-PEC
KYNU	C4A-positive-PEC
PLEK	C4A-positive-PEC
EPAS1	C4A-positive-PEC
NFE2L2	C4A-positive-PEC
PARD3B	C4A-positive-PEC
PRRX1	C4A-positive-PEC
GPX7	C4A-positive-PEC
HDAC1	C4A-positive-PEC
S100PBP	C4A-positive-PEC
RHOU	C4A-positive-PEC
DOCK7	C4A-positive-PEC
MIIP	C4A-positive-PEC
NCF2	C4A-positive-PEC
GADD45A	C4A-positive-PEC
WLS	C4A-positive-PEC
RPE65	C4A-positive-PEC
TROVE2	C4A-positive-PEC
OLFML3	C4A-positive-PEC
CD58	C4A-positive-PEC
NID1	C4A-positive-PEC
PADI2	C4A-positive-PEC
CTBS	C4A-positive-PEC
GBP3	C4A-positive-PEC
GBP1	C4A-positive-PEC
RAB7L1	C4A-positive-PEC
TXNIP	C4A-positive-PEC
ECE1	C4A-positive-PEC
ID3	C4A-positive-PEC
APH1A	C4A-positive-PEC
SLC2A1	C4A-positive-PEC
TMED5	C4A-positive-PEC
CNN3	C4A-positive-PEC
F3	C4A-positive-PEC
ABCD3	C4A-positive-PEC
PRDX6	C4A-positive-PEC
RPS6KA1	C4A-positive-PEC
MARC2	C4A-positive-PEC
PHF3	C4A-positive-PEC
TNFAIP3	C4A-positive-PEC
RAB32	C4A-positive-PEC
VAMP8	C4A-positive-PEC
DCLRE1B	C4A-positive-PEC
SPP1	C4A-positive-PEC
CYP20A1	C4A-positive-PEC
TJP2	C4A-positive-PEC
C1orf198	C4A-positive-PEC
FKBP15	C4A-positive-PEC
CNTRL	C4A-positive-PEC
PHF19	C4A-positive-PEC
NEK6	C4A-positive-PEC
HSDL2	C4A-positive-PEC
CSF3R	C4A-positive-PEC
NEK9	C4A-positive-PEC
NPC2	C4A-positive-PEC
LTBP2	C4A-positive-PEC
FLVCR2	C4A-positive-PEC
ABCD4	C4A-positive-PEC
TGFB3	C4A-positive-PEC
ALDH6A1	C4A-positive-PEC
ATAD2B	C4A-positive-PEC
OGFRL1	C4A-positive-PEC
IFIT3	C4A-positive-PEC
GNA13	C4A-positive-PEC
MSX2	C4A-positive-PEC
CXorf21	C4A-positive-PEC
KCNJ5	C4A-positive-PEC
SLC10A7	C4A-positive-PEC
PLXDC2	C4A-positive-PEC
CCDC77	C4A-positive-PEC
ELF1	C4A-positive-PEC
SMAD9	C4A-positive-PEC
CLU	C4A-positive-PEC
TNFRSF10B	C4A-positive-PEC
CRISPLD1	C4A-positive-PEC
RDH10	C4A-positive-PEC
CEP89	C4A-positive-PEC
PLBD1	C4A-positive-PEC
CSTA	C4A-positive-PEC
B4GALT4	C4A-positive-PEC
CAT	C4A-positive-PEC
ADORA3	C4A-positive-PEC
SASH3	C4A-positive-PEC
GLIPR2	C4A-positive-PEC
CALD1	C4A-positive-PEC
SRGN	C4A-positive-PEC
CHST3	C4A-positive-PEC
P4HA1	C4A-positive-PEC
HVCN1	C4A-positive-PEC
CDKN2C	C4A-positive-PEC
BHLHE41	C4A-positive-PEC
SSPN	C4A-positive-PEC
ITPR2	C4A-positive-PEC
NCKAP1L	C4A-positive-PEC
CDK2	C4A-positive-PEC
NFE2	C4A-positive-PEC
METTL21B	C4A-positive-PEC
NMI	C4A-positive-PEC
BAZ2B	C4A-positive-PEC
PFKFB2	C4A-positive-PEC
SLC12A4	C4A-positive-PEC
PREX1	C4A-positive-PEC
SDC4	C4A-positive-PEC
PPP4R1L	C4A-positive-PEC
F13A1	C4A-positive-PEC
BTN2A2	C4A-positive-PEC
SERPINB6	C4A-positive-PEC
HIST1H1D	C4A-positive-PEC
CDKN1A	C4A-positive-PEC
RREB1	C4A-positive-PEC
RUNX2	C4A-positive-PEC
AHNAK	C4A-positive-PEC
SH3TC1	C4A-positive-PEC
BBS2	C4A-positive-PEC
MT2A	C4A-positive-PEC
ABCC4	C4A-positive-PEC
KIF25	C4A-positive-PEC
IRF1	C4A-positive-PEC
TMEM255A	C4A-positive-PEC
SOX9	C4A-positive-PEC
HS3ST3B1	C4A-positive-PEC
MIF4GD	C4A-positive-PEC
IL1B	C4A-positive-PEC
PSD4	C4A-positive-PEC
C3	C4A-positive-PEC
TRIP10	C4A-positive-PEC
VASP	C4A-positive-PEC
CD93	C4A-positive-PEC
RRBP1	C4A-positive-PEC
IGFLR1	C4A-positive-PEC
RBM42	C4A-positive-PEC
HCST	C4A-positive-PEC
STAT5A	C4A-positive-PEC
FGD3	C4A-positive-PEC
MASP1	C4A-positive-PEC
ATP13A4	C4A-positive-PEC
HELB	C4A-positive-PEC
RAP1B	C4A-positive-PEC
BEST3	C4A-positive-PEC
FGFRL1	C4A-positive-PEC
EMR2	C4A-positive-PEC
MACF1	C4A-positive-PEC
HIP1	C4A-positive-PEC
STEAP4	C4A-positive-PEC
ZFP36	C4A-positive-PEC
A4GALT	C4A-positive-PEC
APOL3	C4A-positive-PEC
MPST	C4A-positive-PEC
TST	C4A-positive-PEC
RAC2	C4A-positive-PEC
APOBEC3A	C4A-positive-PEC
APOBEC3F	C4A-positive-PEC
FLNC	C4A-positive-PEC
SMO	C4A-positive-PEC
HAT1	C4A-positive-PEC
TWSG1	C4A-positive-PEC
WDFY4	C4A-positive-PEC
PALLD	C4A-positive-PEC
BBOX1	C4A-positive-PEC
PLD2	C4A-positive-PEC
CD68	C4A-positive-PEC
ATP1B2	C4A-positive-PEC
MMP28	C4A-positive-PEC
SLC44A2	C4A-positive-PEC
SIGLEC9	C4A-positive-PEC
RIPK3	C4A-positive-PEC
HEATR5A	C4A-positive-PEC
EGLN3	C4A-positive-PEC
TEP1	C4A-positive-PEC
SEC14L1	C4A-positive-PEC
RHBDF2	C4A-positive-PEC
ARHGEF6	C4A-positive-PEC
MAP7D3	C4A-positive-PEC
SGOL1	C4A-positive-PEC
STARD8	C4A-positive-PEC
GDPD2	C4A-positive-PEC
PRKCSH	C4A-positive-PEC
PVRL2	C4A-positive-PEC
APOE	C4A-positive-PEC
PLVAP	C4A-positive-PEC
BST2	C4A-positive-PEC
SLC27A1	C4A-positive-PEC
STK33	C4A-positive-PEC
ARPC1B	C4A-positive-PEC
HELZ2	C4A-positive-PEC
H19	C4A-positive-PEC
GMFG	C4A-positive-PEC
CASZ1	C4A-positive-PEC
LILRB2	C4A-positive-PEC
GFAP	C4A-positive-PEC
GINS2	C4A-positive-PEC
NFATC1	C4A-positive-PEC
ABCB7	C4A-positive-PEC
GALNT15	C4A-positive-PEC
NAPSB	C4A-positive-PEC
PDLIM4	C4A-positive-PEC
PPFIA1	C4A-positive-PEC
NINJ1	C4A-positive-PEC
IL13RA1	C4A-positive-PEC
CKMT2	C4A-positive-PEC
TOP2A	C4A-positive-PEC
FMO5	C4A-positive-PEC
MCCC2	C4A-positive-PEC
CHSY1	C4A-positive-PEC
RHPN2	C4A-positive-PEC
LGALS3	C4A-positive-PEC
TRIM21	C4A-positive-PEC
SPATA6	C4A-positive-PEC
SLC6A11	C4A-positive-PEC
EMILIN2	C4A-positive-PEC
TRIM5	C4A-positive-PEC
TRIM22	C4A-positive-PEC
CARD6	C4A-positive-PEC
ITGB4	C4A-positive-PEC
H3F3B	C4A-positive-PEC
TRIM47	C4A-positive-PEC
XAF1	C4A-positive-PEC
RGS22	C4A-positive-PEC
MATN2	C4A-positive-PEC
PCBD2	C4A-positive-PEC
RIN2	C4A-positive-PEC
BCAN	C4A-positive-PEC
LPIN3	C4A-positive-PEC
PPP1R3D	C4A-positive-PEC
ALOX5AP	C4A-positive-PEC
CHI3L1	C4A-positive-PEC
EPSTI1	C4A-positive-PEC
TPT1	C4A-positive-PEC
PRAM1	C4A-positive-PEC
RARRES3	C4A-positive-PEC
GIMAP4	C4A-positive-PEC
CA1	C4A-positive-PEC
SWAP70	C4A-positive-PEC
LYVE1	C4A-positive-PEC
SBF2	C4A-positive-PEC
RNF122	C4A-positive-PEC
DPF2	C4A-positive-PEC
C14orf159	C4A-positive-PEC
LOXL2	C4A-positive-PEC
CD180	C4A-positive-PEC
MEIS2	C4A-positive-PEC
PTPN22	C4A-positive-PEC
NOTCH2	C4A-positive-PEC
IL6ST	C4A-positive-PEC
CRB1	C4A-positive-PEC
DOCK2	C4A-positive-PEC
EMP1	C4A-positive-PEC
LRP4	C4A-positive-PEC
DDB2	C4A-positive-PEC
AGO4	C4A-positive-PEC
CYP2J2	C4A-positive-PEC
ZCCHC11	C4A-positive-PEC
DSC2	C4A-positive-PEC
DTNA	C4A-positive-PEC
SLC43A3	C4A-positive-PEC
APLNR	C4A-positive-PEC
FADS2	C4A-positive-PEC
GGACT	C4A-positive-PEC
COL4A2	C4A-positive-PEC
CLDN10	C4A-positive-PEC
FAM189A2	C4A-positive-PEC
PSAT1	C4A-positive-PEC
HAVCR2	C4A-positive-PEC
SDS	C4A-positive-PEC
TRAFD1	C4A-positive-PEC
HILPDA	C4A-positive-PEC
LMO2	C4A-positive-PEC
ITGA7	C4A-positive-PEC
FAM186B	C4A-positive-PEC
CDK4	C4A-positive-PEC
NHSL1	C4A-positive-PEC
AGT	C4A-positive-PEC
GLUL	C4A-positive-PEC
NPL	C4A-positive-PEC
FAM129A	C4A-positive-PEC
LAMC1	C4A-positive-PEC
SP110	C4A-positive-PEC
ITM2C	C4A-positive-PEC
SERPINE2	C4A-positive-PEC
TMBIM1	C4A-positive-PEC
CYP27A1	C4A-positive-PEC
APPL2	C4A-positive-PEC
DRAM1	C4A-positive-PEC
NEK3	C4A-positive-PEC
EDNRB	C4A-positive-PEC
LCP1	C4A-positive-PEC
MYO1G	C4A-positive-PEC
CIDEB	C4A-positive-PEC
CALCOCO2	C4A-positive-PEC
RTP4	C4A-positive-PEC
IL10	C4A-positive-PEC
KCTD3	C4A-positive-PEC
GYPC	C4A-positive-PEC
DNAJC1	C4A-positive-PEC
LRRC8A	C4A-positive-PEC
ZFP37	C4A-positive-PEC
SLC31A1	C4A-positive-PEC
MYC	C4A-positive-PEC
IL33	C4A-positive-PEC
IL11RA	C4A-positive-PEC
TLN1	C4A-positive-PEC
CNPY3	C4A-positive-PEC
ZSCAN9	C4A-positive-PEC
PIM1	C4A-positive-PEC
GMPR	C4A-positive-PEC
RIPK1	C4A-positive-PEC
TUBB2B	C4A-positive-PEC
TCF19	C4A-positive-PEC
RNF144B	C4A-positive-PEC
TLR2	C4A-positive-PEC
SLCO2B1	C4A-positive-PEC
LRRC32	C4A-positive-PEC
PRCP	C4A-positive-PEC
TTPA	C4A-positive-PEC
DDX60	C4A-positive-PEC
YAP1	C4A-positive-PEC
CASP1	C4A-positive-PEC
SQRDL	C4A-positive-PEC
NUSAP1	C4A-positive-PEC
CASC5	C4A-positive-PEC
UACA	C4A-positive-PEC
SMAD6	C4A-positive-PEC
PLCB2	C4A-positive-PEC
IFI44L	C4A-positive-PEC
IFI44	C4A-positive-PEC
HADHB	C4A-positive-PEC
EMILIN1	C4A-positive-PEC
MYOF	C4A-positive-PEC
LOXL4	C4A-positive-PEC
PLCE1	C4A-positive-PEC
ASCC1	C4A-positive-PEC
TET1	C4A-positive-PEC
BARD1	C4A-positive-PEC
IDH1	C4A-positive-PEC
ITGAV	C4A-positive-PEC
DIRC2	C4A-positive-PEC
PARP9	C4A-positive-PEC
HERC5	C4A-positive-PEC
FGF2	C4A-positive-PEC
BMPR1B	C4A-positive-PEC
MMRN1	C4A-positive-PEC
BMP2K	C4A-positive-PEC
CASP6	C4A-positive-PEC
RGS3	C4A-positive-PEC
GUCD1	C4A-positive-PEC
PARVG	C4A-positive-PEC
FGD4	C4A-positive-PEC
FAM60A	C4A-positive-PEC
SLCO1C1	C4A-positive-PEC
C1RL	C4A-positive-PEC
TAPBPL	C4A-positive-PEC
NEDD1	C4A-positive-PEC
ACVRL1	C4A-positive-PEC
TMBIM6	C4A-positive-PEC
WDFY2	C4A-positive-PEC
LPAR6	C4A-positive-PEC
ZIC5	C4A-positive-PEC
RAB20	C4A-positive-PEC
GRTP1	C4A-positive-PEC
STON2	C4A-positive-PEC
GPR65	C4A-positive-PEC
PTGR2	C4A-positive-PEC
FAM181A	C4A-positive-PEC
TCF12	C4A-positive-PEC
BNIP2	C4A-positive-PEC
BCL2A1	C4A-positive-PEC
ARRDC4	C4A-positive-PEC
USP3	C4A-positive-PEC
PML	C4A-positive-PEC
SCAMP2	C4A-positive-PEC
RLBP1	C4A-positive-PEC
TICRR	C4A-positive-PEC
IQGAP1	C4A-positive-PEC
IGSF6	C4A-positive-PEC
ARHGAP17	C4A-positive-PEC
DHX38	C4A-positive-PEC
NLRC5	C4A-positive-PEC
CMTM3	C4A-positive-PEC
IRF8	C4A-positive-PEC
RPS2	C4A-positive-PEC
TOB1	C4A-positive-PEC
SS18	C4A-positive-PEC
IMPA2	C4A-positive-PEC
NPC1	C4A-positive-PEC
SLC14A1	C4A-positive-PEC
TP53	C4A-positive-PEC
SLC16A3	C4A-positive-PEC
ERBB2	C4A-positive-PEC
FKBP10	C4A-positive-PEC
VAV1	C4A-positive-PEC
IFITM3	C4A-positive-PEC
ATHL1	C4A-positive-PEC
EMP3	C4A-positive-PEC
MYO1F	C4A-positive-PEC
SIGLEC10	C4A-positive-PEC
RPS11	C4A-positive-PEC
SLC2A5	C4A-positive-PEC
MMEL1	C4A-positive-PEC
HSPG2	C4A-positive-PEC
MOB3C	C4A-positive-PEC
SLC44A3	C4A-positive-PEC
C1orf162	C4A-positive-PEC
ALDH9A1	C4A-positive-PEC
TBX19	C4A-positive-PEC
FCGR2A	C4A-positive-PEC
PIGM	C4A-positive-PEC
RGS16	C4A-positive-PEC
TOR1AIP1	C4A-positive-PEC
ADAMTSL4	C4A-positive-PEC
MCL1	C4A-positive-PEC
FAM63A	C4A-positive-PEC
SELENBP1	C4A-positive-PEC
CERS2	C4A-positive-PEC
IKBKE	C4A-positive-PEC
TP53BP2	C4A-positive-PEC
RAB13	C4A-positive-PEC
S100A8	C4A-positive-PEC
SLC39A1	C4A-positive-PEC
KCNN3	C4A-positive-PEC
RIT1	C4A-positive-PEC
ITPKB	C4A-positive-PEC
LBR	C4A-positive-PEC
EPHX1	C4A-positive-PEC
PTPN7	C4A-positive-PEC
RHOB	C4A-positive-PEC
GALM	C4A-positive-PEC
CAMKMT	C4A-positive-PEC
ETAA1	C4A-positive-PEC
RHBDD1	C4A-positive-PEC
ACKR3	C4A-positive-PEC
CTDSP1	C4A-positive-PEC
FAM198A	C4A-positive-PEC
IL17RD	C4A-positive-PEC
LRIG1	C4A-positive-PEC
LIMD1	C4A-positive-PEC
COL8A1	C4A-positive-PEC
PLA1A	C4A-positive-PEC
ADPRH	C4A-positive-PEC
ALDH1L1	C4A-positive-PEC
OSBPL11	C4A-positive-PEC
LPP	C4A-positive-PEC
ATP10D	C4A-positive-PEC
PLAC8	C4A-positive-PEC
DDIT4L	C4A-positive-PEC
METTL14	C4A-positive-PEC
MARCH1	C4A-positive-PEC
SFRP2	C4A-positive-PEC
CYP4V2	C4A-positive-PEC
MYO10	C4A-positive-PEC
OSMR	C4A-positive-PEC
LHFPL2	C4A-positive-PEC
LIX1	C4A-positive-PEC
TNFAIP8	C4A-positive-PEC
MEGF10	C4A-positive-PEC
SLC25A48	C4A-positive-PEC
ZNF300	C4A-positive-PEC
KCNMB1	C4A-positive-PEC
CDKAL1	C4A-positive-PEC
PPP1R18	C4A-positive-PEC
FGD2	C4A-positive-PEC
PRSS35	C4A-positive-PEC
MMS22L	C4A-positive-PEC
SLC18B1	C4A-positive-PEC
DYNLT1	C4A-positive-PEC
GNA12	C4A-positive-PEC
SLC12A9	C4A-positive-PEC
TMEM209	C4A-positive-PEC
TMEM47	C4A-positive-PEC
MSN	C4A-positive-PEC
LPAR4	C4A-positive-PEC
IGSF1	C4A-positive-PEC
HMBOX1	C4A-positive-PEC
ERLIN2	C4A-positive-PEC
RGS20	C4A-positive-PEC
PMP2	C4A-positive-PEC
SLC26A7	C4A-positive-PEC
GSDMC	C4A-positive-PEC
PLIN2	C4A-positive-PEC
CEP78	C4A-positive-PEC
NTRK2	C4A-positive-PEC
STOM	C4A-positive-PEC
GSN	C4A-positive-PEC
CRB2	C4A-positive-PEC
NOTCH1	C4A-positive-PEC
SLC39A12	C4A-positive-PEC
PARD3	C4A-positive-PEC
RGR	C4A-positive-PEC
ADD3	C4A-positive-PEC
EIF4EBP2	C4A-positive-PEC
ITPRIP	C4A-positive-PEC
ADM	C4A-positive-PEC
TUT1	C4A-positive-PEC
SERPING1	C4A-positive-PEC
MTA2	C4A-positive-PEC
FADS1	C4A-positive-PEC
ROM1	C4A-positive-PEC
EML3	C4A-positive-PEC
MPZL2	C4A-positive-PEC
YTHDF1	C4A-positive-PEC
FERMT3	C4A-positive-PEC
PLCB3	C4A-positive-PEC
CLEC1A	C4A-positive-PEC
ITGB1	C4A-positive-PEC
FCGR1A	C4A-positive-PEC
RGS18	C4A-positive-PEC
IL18	C4A-positive-PEC
FOXO1	C4A-positive-PEC
SLC7A11	C4A-positive-PEC
NPAS3	C4A-positive-PEC
EPS8	C4A-positive-PEC
MLF1IP	C4A-positive-PEC
BAG3	C4A-positive-PEC
LIX1L	C4A-positive-PEC
NBPF11	C4A-positive-PEC
PSTPIP2	C4A-positive-PEC
SPON1	C4A-positive-PEC
TCF7L1	C4A-positive-PEC
KCNK13	C4A-positive-PEC
ZFP36L2	C4A-positive-PEC
TMEM123	C4A-positive-PEC
NADK2	C4A-positive-PEC
GJA1	C4A-positive-PEC
PLOD2	C4A-positive-PEC
ZIC1	C4A-positive-PEC
GPR125	C4A-positive-PEC
MR1	C4A-positive-PEC
DAB2	C4A-positive-PEC
MERTK	C4A-positive-PEC
CMTM7	C4A-positive-PEC
LGI4	C4A-positive-PEC
ANKFN1	C4A-positive-PEC
ABI3BP	C4A-positive-PEC
ANGPT1	C4A-positive-PEC
PITPNC1	C4A-positive-PEC
C4orf19	C4A-positive-PEC
FAM167A	C4A-positive-PEC
ENAH	C4A-positive-PEC
GBP5	C4A-positive-PEC
PDLIM3	C4A-positive-PEC
JAM2	C4A-positive-PEC
APCDD1	C4A-positive-PEC
SAMSN1	C4A-positive-PEC
GRAMD3	C4A-positive-PEC
MOV10	C4A-positive-PEC
RHOC	C4A-positive-PEC
DBI	C4A-positive-PEC
SLC7A7	C4A-positive-PEC
PIK3AP1	C4A-positive-PEC
VSIG4	C4A-positive-PEC
KCTD18	C4A-positive-PEC
SLC26A2	C4A-positive-PEC
ADCY8	C4A-positive-PEC
SLA	C4A-positive-PEC
DRAM2	C4A-positive-PEC
ADAMTSL3	C4A-positive-PEC
BACH1	C4A-positive-PEC
HKDC1	C4A-positive-PEC
CD109	C4A-positive-PEC
UBE2L6	C4A-positive-PEC
BUB1B	C4A-positive-PEC
RBPMS	C4A-positive-PEC
C1orf27	C4A-positive-PEC
CPT2	C4A-positive-PEC
NECAP2	C4A-positive-PEC
MMP14	C4A-positive-PEC
SUSD3	C4A-positive-PEC
ACAN	C4A-positive-PEC
XKR8	C4A-positive-PEC
WASF2	C4A-positive-PEC
COLEC12	C4A-positive-PEC
HIST1H2BD	C4A-positive-PEC
CD1D	C4A-positive-PEC
NCF1	C4A-positive-PEC
ALAS2	C4A-positive-PEC
TAGLN2	C4A-positive-PEC
F11R	C4A-positive-PEC
FCER1G	C4A-positive-PEC
STC1	C4A-positive-PEC
CSRP1	C4A-positive-PEC
C1QC	C4A-positive-PEC
RUNX1	C4A-positive-PEC
CBR1	C4A-positive-PEC
BTG2	C4A-positive-PEC
HK2	C4A-positive-PEC
C1R	C4A-positive-PEC
ALDH4A1	C4A-positive-PEC
CPAMD8	C4A-positive-PEC
TMPRSS3	C4A-positive-PEC
CBS	C4A-positive-PEC
GAB3	C4A-positive-PEC
ITGB2	C4A-positive-PEC
RALGDS	C4A-positive-PEC
S100B	C4A-positive-PEC
SHKBP1	C4A-positive-PEC
ZDHHC12	C4A-positive-PEC
PKN3	C4A-positive-PEC
AMICA1	C4A-positive-PEC
TLCD1	C4A-positive-PEC
IL6R	C4A-positive-PEC
LMNA	C4A-positive-PEC
CCR5	C4A-positive-PEC
MYL3	C4A-positive-PEC
STAG3L2	C4A-positive-PEC
HK3	C4A-positive-PEC
ZNF333	C4A-positive-PEC
GRIN2C	C4A-positive-PEC
ACOX1	C4A-positive-PEC
ITGA5	C4A-positive-PEC
SIGLEC11	C4A-positive-PEC
PLCD3	C4A-positive-PEC
CXCL16	C4A-positive-PEC
TNFSF13	C4A-positive-PEC
FGF11	C4A-positive-PEC
ASRGL1	C4A-positive-PEC
TAL1	C4A-positive-PEC
PPAP2B	C4A-positive-PEC
FBLIM1	C4A-positive-PEC
PDPN	C4A-positive-PEC
DHRS3	C4A-positive-PEC
LAPTM5	C4A-positive-PEC
TMCO4	C4A-positive-PEC
NFIA	C4A-positive-PEC
ELTD1	C4A-positive-PEC
GBP2	C4A-positive-PEC
DDR2	C4A-positive-PEC
NCSTN	C4A-positive-PEC
VANGL2	C4A-positive-PEC
FCGR3B	C4A-positive-PEC
SLC9C2	C4A-positive-PEC
DENND2D	C4A-positive-PEC
SPATA17	C4A-positive-PEC
MAPKAPK2	C4A-positive-PEC
CAPN2	C4A-positive-PEC
DISC1	C4A-positive-PEC
PQLC3	C4A-positive-PEC
ACTG2	C4A-positive-PEC
INHBB	C4A-positive-PEC
PDLIM5	C4A-positive-PEC
CTSS	C4A-positive-PEC
TNFAIP8L2	C4A-positive-PEC
S100A11	C4A-positive-PEC
S100A9	C4A-positive-PEC
S100A12	C4A-positive-PEC
FZD5	C4A-positive-PEC
GABRG1	C4A-positive-PEC
PBXIP1	C4A-positive-PEC
SLC15A2	C4A-positive-PEC
LRRC58	C4A-positive-PEC
FSTL1	C4A-positive-PEC
LMOD1	C4A-positive-PEC
IGFBP7	C4A-positive-PEC
TGFBR2	C4A-positive-PEC
NUAK2	C4A-positive-PEC
MNDA	C4A-positive-PEC
IFI16	C4A-positive-PEC
PTPN13	C4A-positive-PEC
ADAMTS9	C4A-positive-PEC
TIPARP	C4A-positive-PEC
RBM47	C4A-positive-PEC
HPS3	C4A-positive-PEC
CCR1	C4A-positive-PEC
DTX3L	C4A-positive-PEC
ZC3H12A	C4A-positive-PEC
DNALI1	C4A-positive-PEC
KLF15	C4A-positive-PEC
HEYL	C4A-positive-PEC
BDH2	C4A-positive-PEC
PLXNB1	C4A-positive-PEC
ANXA5	C4A-positive-PEC
FBXO8	C4A-positive-PEC
FAM198B	C4A-positive-PEC
GPR98	C4A-positive-PEC
PGGT1B	C4A-positive-PEC
PRRC1	C4A-positive-PEC
RHOBTB3	C4A-positive-PEC
SERINC5	C4A-positive-PEC
TLR3	C4A-positive-PEC
MB21D1	C4A-positive-PEC
FABP7	C4A-positive-PEC
PI16	C4A-positive-PEC
GALNT10	C4A-positive-PEC
CDCA7L	C4A-positive-PEC
SOX17	C4A-positive-PEC
HNF4G	C4A-positive-PEC
TNFRSF11B	C4A-positive-PEC
SBSPON	C4A-positive-PEC
PHKG1	C4A-positive-PEC
HEATR2	C4A-positive-PEC
GPR146	C4A-positive-PEC
NOS3	C4A-positive-PEC
ALDH7A1	C4A-positive-PEC
TP53INP1	C4A-positive-PEC
GEM	C4A-positive-PEC
SYK	C4A-positive-PEC
ABCA1	C4A-positive-PEC
CXorf22	C4A-positive-PEC
CYBB	C4A-positive-PEC
PIGA	C4A-positive-PEC
ATP7A	C4A-positive-PEC
ZCCHC24	C4A-positive-PEC
SLC16A9	C4A-positive-PEC
FOLR2	C4A-positive-PEC
INPPL1	C4A-positive-PEC
HEPACAM	C4A-positive-PEC
C10orf10	C4A-positive-PEC
ARHGEF40	C4A-positive-PEC
CASP7	C4A-positive-PEC
HTRA1	C4A-positive-PEC
GPT2	C4A-positive-PEC
SGPL1	C4A-positive-PEC
FAM227B	C4A-positive-PEC
C2	C4A-positive-PEC
PLEKHF1	C4A-positive-PEC
C11orf65	C4A-positive-PEC
TPP1	C4A-positive-PEC
DCHS1	C4A-positive-PEC
WEE1	C4A-positive-PEC
RIMKLB	C4A-positive-PEC
A2ML1	C4A-positive-PEC
IQCD	C4A-positive-PEC
